symbol,open_time_ms,open,high,low,close,volume,close_time_ms,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
ETHUSDT,1772778600000,2068.57000000,2070.02000000,2067.12000000,2068.15000000,573.03280000,1772778899999,1185616.09822300,8925,295.09910000,610584.48479300,0
ETHUSDT,1772778900000,2068.15000000,2071.76000000,2067.50000000,2070.46000000,619.22450000,1772779199999,1281470.09621600,7779,359.91410000,744873.07589200,0
ETHUSDT,1772779200000,2070.46000000,2076.17000000,2069.18000000,2075.55000000,1015.23310000,1772779499999,2105292.14089200,11753,712.30040000,1477129.54882800,0
ETHUSDT,1772779500000,2075.54000000,2080.53000000,2073.89000000,2077.24000000,1205.76700000,1772779799999,2504007.92803900,16488,658.14320000,1366876.26330100,0
ETHUSDT,1772779800000,2077.23000000,2077.23000000,2073.36000000,2073.65000000,482.81040000,1772780099999,1001636.01389800,6060,158.73630000,329283.91775000,0
ETHUSDT,1772780100000,2073.65000000,2076.02000000,2073.65000000,2074.03000000,306.27870000,1772780399999,635483.94750400,6098,127.16650000,263822.21907700,0
ETHUSDT,1772780400000,2074.04000000,2079.00000000,2074.03000000,2078.45000000,1115.02210000,1772780699999,2316523.53046700,12894,646.40390000,1342977.58763300,0
ETHUSDT,1772780700000,2078.45000000,2079.50000000,2073.82000000,2074.19000000,918.65740000,1772780999999,1908252.79985400,6472,286.16150000,594424.86402800,0
ETHUSDT,1772781000000,2074.05000000,2074.05000000,2068.79000000,2071.89000000,750.43490000,1772781299999,1553731.21604900,6874,307.91580000,637422.15425900,0
ETHUSDT,1772781300000,2071.90000000,2074.66000000,2070.92000000,2073.36000000,404.81480000,1772781599999,839194.41759800,6961,215.56220000,446798.71888000,0
ETHUSDT,1772781600000,2073.37000000,2078.74000000,2073.37000000,2078.35000000,537.33190000,1772781899999,1115760.87827700,7628,292.07290000,606423.88825800,0
ETHUSDT,1772781900000,2078.36000000,2084.44000000,2077.93000000,2084.15000000,1588.12860000,1772782199999,3305953.56958400,11239,819.68630000,1706341.00416000,0
ETHUSDT,1772782200000,2084.16000000,2085.28000000,2081.59000000,2082.79000000,1108.04440000,1772782499999,2308302.55598100,10965,683.45230000,1423905.68407200,0
ETHUSDT,1772782500000,2082.79000000,2084.03000000,2080.83000000,2082.15000000,1030.14250000,1772782799999,2145266.38426800,13246,766.60890000,1596513.78460600,0
ETHUSDT,1772782800000,2082.16000000,2086.76000000,2082.15000000,2084.39000000,1496.17090000,1772783099999,3119192.01741900,14306,1034.31310000,2156148.92306700,0
ETHUSDT,1772783100000,2084.39000000,2087.66000000,2082.99000000,2084.63000000,2160.28770000,1772783399999,4504270.68095200,9739,902.83220000,1881956.31003900,0
ETHUSDT,1772783400000,2084.63000000,2084.63000000,2082.63000000,2083.72000000,697.45220000,1772783699999,1453038.93495300,6053,457.33320000,952786.42851900,0
ETHUSDT,1772783700000,2083.72000000,2083.74000000,2081.75000000,2082.83000000,710.85980000,1772783999999,1480596.91095300,5264,457.65670000,953201.80173900,0
ETHUSDT,1772784000000,2082.83000000,2082.83000000,2079.30000000,2079.52000000,790.24420000,1772784299999,1644369.42167900,11666,330.24210000,687152.72448400,0
ETHUSDT,1772784300000,2079.52000000,2081.37000000,2078.85000000,2079.90000000,607.09540000,1772784599999,1262684.69489300,7525,396.48550000,824588.96302500,0
ETHUSDT,1772784600000,2079.90000000,2080.96000000,2078.79000000,2080.00000000,1142.41190000,1772784899999,2376087.16694100,11545,685.71390000,1426209.82261900,0
ETHUSDT,1772784900000,2080.00000000,2082.13000000,2077.73000000,2081.73000000,424.72440000,1772785199999,883315.96542900,10620,190.12990000,395494.54403100,0
ETHUSDT,1772785200000,2081.72000000,2082.44000000,2079.01000000,2080.49000000,571.87330000,1772785499999,1189719.31129900,10028,374.39400000,778877.16861700,0
ETHUSDT,1772785500000,2080.50000000,2080.50000000,2076.79000000,2077.73000000,706.19520000,1772785799999,1467490.00203300,10567,249.32720000,518069.20397800,0
ETHUSDT,1772785800000,2077.72000000,2080.84000000,2074.33000000,2078.40000000,1061.89260000,1772786099999,2205292.12261200,19954,475.79610000,988235.55493100,0
ETHUSDT,1772786100000,2078.41000000,2080.58000000,2076.34000000,2078.06000000,456.52810000,1772786399999,948973.82413300,9917,227.76610000,473480.74850700,0
ETHUSDT,1772786400000,2078.06000000,2082.30000000,2078.06000000,2080.38000000,313.91400000,1772786699999,652997.21615000,11028,173.26950000,360425.60668100,0
ETHUSDT,1772786700000,2080.38000000,2082.45000000,2079.60000000,2081.35000000,275.10180000,1772786999999,572529.65641500,6251,152.40150000,317179.80226000,0
ETHUSDT,1772787000000,2081.35000000,2081.49000000,2077.90000000,2078.27000000,421.88320000,1772787299999,877258.02596200,8768,211.38800000,439508.43388000,0
ETHUSDT,1772787300000,2078.28000000,2078.28000000,2074.98000000,2075.96000000,476.08400000,1772787599999,988318.97855900,9426,175.74780000,364793.02541900,0
ETHUSDT,1772787600000,2075.96000000,2077.50000000,2073.83000000,2075.66000000,577.66440000,1772787899999,1198896.67950300,11019,254.89090000,529036.99721800,0
ETHUSDT,1772787900000,2075.66000000,2077.32000000,2069.49000000,2071.93000000,1007.50400000,1772788199999,2088939.52734200,12817,292.19960000,605871.57851100,0
ETHUSDT,1772788200000,2071.93000000,2071.93000000,2063.50000000,2064.96000000,1855.73690000,1772788499999,3834891.11021000,17620,480.02040000,991758.04104400,0
ETHUSDT,1772788500000,2064.96000000,2065.26000000,2054.75000000,2063.41000000,3709.74990000,1772788799999,7639385.60716100,26954,1452.51240000,2991441.10022000,0
ETHUSDT,1772788800000,2063.42000000,2063.74000000,2058.00000000,2058.00000000,949.00530000,1772789099999,1956040.97503300,14827,411.21720000,847729.64357000,0
ETHUSDT,1772789100000,2058.01000000,2059.29000000,2054.99000000,2057.10000000,1659.61400000,1772789399999,3412790.15112100,19853,880.93780000,1811420.45401500,0
ETHUSDT,1772789400000,2057.09000000,2059.45000000,2048.50000000,2049.48000000,4040.17770000,1772789699999,8294256.80226700,34596,1232.85040000,2532113.47350200,0
ETHUSDT,1772789700000,2049.49000000,2052.54000000,2047.12000000,2047.39000000,2374.30780000,1772789999999,4867054.62837000,30105,1115.07690000,2285809.80564600,0
ETHUSDT,1772790000000,2047.40000000,2055.50000000,2045.79000000,2055.21000000,1705.91300000,1772790299999,3497740.43992100,21911,1037.01450000,2127049.90938400,0
ETHUSDT,1772790300000,2055.20000000,2057.61000000,2051.90000000,2053.24000000,1283.54680000,1772790599999,2636869.85748500,16381,768.94060000,1579718.09177300,0
ETHUSDT,1772790600000,2053.25000000,2058.76000000,2052.86000000,2056.82000000,1335.68770000,1772790899999,2745360.00165000,15678,477.33340000,981297.79397100,0
ETHUSDT,1772790900000,2056.82000000,2061.77000000,2056.36000000,2060.00000000,1073.34920000,1772791199999,2210444.62715200,11903,622.75460000,1282546.66446300,0
ETHUSDT,1772791200000,2060.00000000,2064.37000000,2058.72000000,2063.44000000,1486.99010000,1772791499999,3066730.86681100,16842,912.45830000,1881684.51164300,0
ETHUSDT,1772791500000,2063.44000000,2064.82000000,2061.56000000,2063.32000000,785.55490000,1772791799999,1620534.60108600,10714,241.84720000,498932.17859700,0
ETHUSDT,1772791800000,2063.33000000,2064.98000000,2061.94000000,2064.06000000,731.08790000,1772792099999,1508625.32216100,8723,356.05810000,734777.92480800,0
ETHUSDT,1772792100000,2064.06000000,2066.66000000,2062.01000000,2064.42000000,581.55810000,1772792399999,1200628.22859900,13049,407.43610000,841135.91252000,0
ETHUSDT,1772792400000,2064.42000000,2067.96000000,2063.85000000,2067.48000000,907.17460000,1772792699999,1874563.37198100,11642,658.55860000,1360931.39457600,0
ETHUSDT,1772792700000,2067.47000000,2069.43000000,2065.35000000,2068.68000000,782.64200000,1772792999999,1618273.93441700,11630,468.03700000,967829.46128700,0
ETHUSDT,1772793000000,2068.68000000,2068.68000000,2062.91000000,2063.20000000,712.28410000,1772793299999,1471124.56861400,14100,166.95830000,344808.18453200,0
ETHUSDT,1772793300000,2063.20000000,2063.80000000,2061.57000000,2063.24000000,461.31390000,1772793599999,951610.52264500,5020,188.04060000,387861.10374600,0
ETHUSDT,1772793600000,2063.25000000,2064.60000000,2062.41000000,2064.02000000,481.87050000,1772793899999,994277.35873400,7077,299.83990000,618654.53560800,0
ETHUSDT,1772793900000,2064.01000000,2066.57000000,2063.32000000,2064.35000000,528.90440000,1772794199999,1092244.95230400,6666,361.65630000,746840.26875100,0
ETHUSDT,1772794200000,2064.35000000,2067.80000000,2062.93000000,2065.90000000,938.42230000,1772794499999,1937743.78275200,9884,542.30350000,1119728.09061100,0
ETHUSDT,1772794500000,2065.90000000,2066.28000000,2063.38000000,2063.40000000,590.38080000,1772794799999,1219339.04885700,7216,327.34970000,676180.33125300,0
ETHUSDT,1772794800000,2063.41000000,2063.41000000,2059.45000000,2060.29000000,1064.29830000,1772795099999,2194149.57975800,11530,457.62620000,943289.67445800,0
ETHUSDT,1772795100000,2060.29000000,2061.37000000,2058.13000000,2059.13000000,1641.10480000,1772795399999,3380085.68830100,14951,590.85260000,1216979.25947700,0
ETHUSDT,1772795400000,2059.13000000,2065.98000000,2057.69000000,2064.42000000,1734.45950000,1772795699999,3573791.49554100,15381,983.00210000,2025511.04995700,0
ETHUSDT,1772795700000,2064.43000000,2065.24000000,2062.58000000,2063.35000000,475.23730000,1772795999999,980877.05537600,6316,183.82270000,379392.62902100,0
ETHUSDT,1772796000000,2063.35000000,2066.25000000,2062.80000000,2065.17000000,762.68560000,1772796299999,1574823.02366700,7074,476.58680000,984029.78870800,0
ETHUSDT,1772796300000,2065.17000000,2067.34000000,2065.06000000,2065.29000000,423.20700000,1772796599999,874430.91907500,5709,185.74060000,383776.09643100,0
ETHUSDT,1772796600000,2065.29000000,2065.52000000,2061.66000000,2062.13000000,447.41180000,1772796899999,923394.87982800,6682,188.88130000,389802.20230200,0
ETHUSDT,1772796900000,2062.13000000,2065.75000000,2061.60000000,2064.44000000,477.97310000,1772797199999,986459.85011700,9597,253.19940000,522520.11537100,0
ETHUSDT,1772797200000,2064.44000000,2064.96000000,2054.64000000,2056.79000000,2012.28580000,1772797499999,4145675.89998500,18715,571.71000000,1176673.10759700,0
ETHUSDT,1772797500000,2056.79000000,2057.63000000,2053.39000000,2053.98000000,994.47830000,1772797799999,2043630.39213400,12391,378.71990000,778238.56798800,0
ETHUSDT,1772797800000,2053.98000000,2054.43000000,2051.62000000,2053.32000000,1372.24330000,1772798099999,2817584.64951300,10774,629.91930000,1293416.13326800,0
ETHUSDT,1772798100000,2053.33000000,2053.68000000,2049.85000000,2051.03000000,1447.32910000,1772798399999,2968638.39970600,12996,728.73090000,1494873.76130200,0
ETHUSDT,1772798400000,2051.03000000,2052.68000000,2048.40000000,2049.20000000,1866.61440000,1772798699999,3827309.27722500,24316,844.94310000,1732641.01223900,0
ETHUSDT,1772798700000,2049.20000000,2050.00000000,2037.22000000,2038.49000000,4638.79630000,1772798999999,9476564.87225300,43243,1743.99710000,3562990.62964000,0
ETHUSDT,1772799000000,2038.49000000,2045.31000000,2038.00000000,2043.90000000,1687.87270000,1772799299999,3445155.21453900,21080,846.22860000,1727112.12996600,0
ETHUSDT,1772799300000,2043.90000000,2054.20000000,2043.90000000,2053.89000000,2029.42400000,1772799599999,4157625.33206400,27466,1110.54740000,2275131.09408500,0
ETHUSDT,1772799600000,2053.89000000,2055.00000000,2051.27000000,2054.52000000,682.86880000,1772799899999,1402057.30359300,16144,379.80640000,779906.93976500,0
ETHUSDT,1772799900000,2054.52000000,2054.70000000,2051.77000000,2051.79000000,518.15620000,1772800199999,1064014.52650900,7224,236.23760000,485072.95880600,0
ETHUSDT,1772800200000,2051.79000000,2052.81000000,2043.89000000,2045.16000000,1957.33840000,1772800499999,4006886.83664600,16130,612.33540000,1253353.61257100,0
ETHUSDT,1772800500000,2045.17000000,2045.30000000,2038.35000000,2042.26000000,2392.05880000,1772800799999,4883636.46680800,24436,845.87660000,1727025.99148600,0
ETHUSDT,1772800800000,2042.26000000,2045.23000000,2040.76000000,2043.73000000,1000.22810000,1772801099999,2043789.24757700,14410,370.10050000,756223.68520400,0
ETHUSDT,1772801100000,2043.74000000,2044.91000000,2039.39000000,2044.45000000,1160.13030000,1772801399999,2369511.77120900,16173,441.33400000,901514.60730800,0
ETHUSDT,1772801400000,2044.44000000,2050.61000000,2043.88000000,2047.88000000,763.60450000,1772801699999,1563653.08083500,18206,451.38770000,924250.51497200,0
ETHUSDT,1772801700000,2047.87000000,2052.62000000,2047.87000000,2048.52000000,1186.24550000,1772801999999,2432100.57302000,16192,475.89070000,975688.00115700,0
ETHUSDT,1772802000000,2048.52000000,2051.28000000,2046.54000000,2048.94000000,759.24820000,1772802299999,1555812.47436300,16199,389.46110000,798148.93764600,0
ETHUSDT,1772802300000,2048.94000000,2050.00000000,2047.00000000,2049.86000000,2260.77300000,1772802599999,4632603.74258700,14296,1828.64610000,3747216.13609400,0
ETHUSDT,1772802600000,2049.86000000,2052.00000000,2049.03000000,2049.26000000,573.24830000,1772802899999,1175558.28248900,10091,260.67970000,534564.67716500,0
ETHUSDT,1772802900000,2049.25000000,2052.47000000,2048.17000000,2051.69000000,519.42200000,1772803199999,1064865.30223900,11109,282.21700000,578541.52701900,0
ETHUSDT,1772803200000,2051.70000000,2051.70000000,2039.67000000,2046.98000000,1874.90480000,1772803499999,3832631.01138400,30638,658.30290000,1345467.37269300,0
ETHUSDT,1772803500000,2046.98000000,2052.75000000,2046.69000000,2049.43000000,1087.39240000,1772803799999,2229029.20565100,19814,602.63510000,1235331.44823700,0
ETHUSDT,1772803800000,2049.42000000,2057.30000000,2036.20000000,2056.38000000,9237.74860000,1772804099999,18899618.26571400,88438,4564.67910000,9339366.96031100,0
ETHUSDT,1772804100000,2056.37000000,2062.12000000,2051.56000000,2053.31000000,3469.54320000,1772804399999,7136859.97470800,45918,1511.24850000,3108554.29162400,0
ETHUSDT,1772804400000,2053.32000000,2053.32000000,2047.92000000,2051.40000000,985.71930000,1772804699999,2020501.81859700,25588,365.74770000,749698.94844600,0
ETHUSDT,1772804700000,2051.40000000,2051.40000000,2044.29000000,2048.94000000,1751.25910000,1772804999999,3585578.74430200,34604,831.44770000,1702182.75157500,0
ETHUSDT,1772805000000,2048.95000000,2050.10000000,2039.73000000,2044.08000000,3104.66420000,1772805299999,6345014.84337700,40685,1306.00150000,2669828.07739000,0
ETHUSDT,1772805300000,2044.09000000,2044.12000000,2019.35000000,2019.88000000,11739.87550000,1772805599999,23802833.57006000,78984,4827.13170000,9785483.69554800,0
ETHUSDT,1772805600000,2019.89000000,2024.35000000,2011.55000000,2021.69000000,7760.57230000,1772805899999,15658859.44123100,75666,3655.67730000,7377613.96563800,0
ETHUSDT,1772805900000,2021.68000000,2022.62000000,2006.00000000,2006.93000000,6052.59080000,1772806199999,12191099.25360700,60590,2305.40540000,4645900.36005700,0
ETHUSDT,1772806200000,2006.92000000,2009.93000000,1998.34000000,2006.72000000,9154.82840000,1772806499999,18340413.86916400,84729,3936.79710000,7889403.01473000,0
ETHUSDT,1772806500000,2006.71000000,2012.85000000,2003.91000000,2011.03000000,2566.99700000,1772806799999,5154914.66948400,52678,1320.14560000,2651518.14693500,0
ETHUSDT,1772806800000,2011.04000000,2013.09000000,2009.22000000,2011.96000000,1532.97400000,1772807099999,3083027.00833500,24531,883.09860000,1776057.95811200,0
ETHUSDT,1772807100000,2011.95000000,2014.65000000,2008.00000000,2010.12000000,5166.36460000,1772807399999,10391291.64287800,27510,1111.65970000,2235818.86784000,0
ETHUSDT,1772807400000,2010.15000000,2014.54000000,1998.33000000,2000.79000000,8708.46030000,1772807699999,17464309.72257000,105900,3450.60810000,6917649.50890300,0
ETHUSDT,1772807700000,2000.79000000,2002.45000000,1984.21000000,1991.74000000,11833.61730000,1772807999999,23551946.93286900,119184,6093.90830000,12125219.12733700,0
ETHUSDT,1772808000000,1991.73000000,1996.31000000,1988.01000000,1991.31000000,4361.43350000,1772808299999,8688828.30766700,77878,1763.93240000,3515155.31127200,0
ETHUSDT,1772808300000,1991.31000000,1996.59000000,1979.04000000,1981.27000000,8395.76820000,1772808599999,16658593.74158000,85570,3930.02010000,7797232.32128800,0
ETHUSDT,1772808600000,1981.27000000,1986.75000000,1976.50000000,1976.94000000,5298.65330000,1772808899999,10492387.10221900,77817,2325.35060000,4605763.45836600,0
ETHUSDT,1772808900000,1976.93000000,1984.65000000,1972.00000000,1981.55000000,7143.54660000,1772809199999,14128864.01844100,70320,2923.44720000,5782683.36219000,0
ETHUSDT,1772809200000,1981.55000000,1988.30000000,1980.68000000,1985.86000000,5235.17700000,1772809499999,10389572.76853200,79764,3566.89030000,7078821.23337600,0
ETHUSDT,1772809500000,1985.85000000,1987.82000000,1973.94000000,1973.94000000,4454.16420000,1772809799999,8823839.65358000,61831,2496.68460000,4946209.90015100,0
ETHUSDT,1772809800000,1973.93000000,1986.34000000,1973.80000000,1984.97000000,2973.68050000,1772810099999,5887013.23873300,51037,2058.73770000,4075445.95321000,0
ETHUSDT,1772810100000,1984.97000000,1992.52000000,1983.77000000,1992.43000000,3288.79530000,1772810399999,6537836.93736200,49738,2196.02090000,4365548.93362800,0
ETHUSDT,1772810400000,1992.42000000,1997.58000000,1990.06000000,1996.08000000,3053.66930000,1772810699999,6086320.75136900,44504,1899.56180000,3786151.42653100,0
ETHUSDT,1772810700000,1996.07000000,1996.07000000,1987.82000000,1990.42000000,3259.35240000,1772810999999,6489027.43294000,32692,1472.67500000,2932313.34640700,0
ETHUSDT,1772811000000,1990.41000000,1994.62000000,1988.22000000,1990.47000000,1583.93630000,1772811299999,3155097.44440500,34781,840.45890000,1674299.68484300,0
ETHUSDT,1772811300000,1990.48000000,1998.00000000,1989.79000000,1991.93000000,1833.83790000,1772811599999,3655891.51198300,30349,1031.58630000,2056873.94471600,0
ETHUSDT,1772811600000,1991.93000000,1991.93000000,1982.51000000,1984.58000000,2883.28460000,1772811899999,5730351.72358500,29453,861.00020000,1710748.51603900,0
ETHUSDT,1772811900000,1984.58000000,1985.14000000,1978.93000000,1980.28000000,1650.89850000,1772812199999,3270973.09889700,28810,609.37740000,1207510.04929500,0
ETHUSDT,1772812200000,1980.29000000,1980.77000000,1966.24000000,1972.17000000,4825.61510000,1772812499999,9511536.73538300,53042,1753.52370000,3455239.42568700,0
ETHUSDT,1772812500000,1972.18000000,1979.01000000,1972.09000000,1978.01000000,1763.38860000,1772812799999,3485961.96465000,29170,1103.10810000,2180631.52307100,0
ETHUSDT,1772812800000,1978.00000000,1984.97000000,1975.45000000,1984.17000000,2790.85830000,1772813099999,5522348.42693900,38974,1507.16710000,2982318.16983700,0
ETHUSDT,1772813100000,1984.17000000,1984.77000000,1970.79000000,1970.97000000,2466.26770000,1772813399999,4878446.55397200,37458,1359.76780000,2690568.71420500,0
ETHUSDT,1772813400000,1970.98000000,1973.10000000,1967.00000000,1969.98000000,2654.20930000,1772813699999,5228006.61720100,33704,1517.07050000,2988129.17316200,0
ETHUSDT,1772813700000,1969.97000000,1974.00000000,1967.40000000,1972.30000000,2427.71080000,1772813999999,4782216.29916200,37897,1559.75440000,3071832.48977500,0
ETHUSDT,1772814000000,1972.30000000,1973.60000000,1967.71000000,1971.85000000,2195.48650000,1772814299999,4323979.74463200,38088,1152.98230000,2270637.03758300,0
ETHUSDT,1772814300000,1971.86000000,1975.84000000,1971.05000000,1974.82000000,966.91210000,1772814599999,1908645.46854300,24896,572.19340000,1129425.02672500,0
ETHUSDT,1772814600000,1974.84000000,1976.42000000,1968.00000000,1969.72000000,1934.41920000,1772814899999,3816090.67545100,25425,1382.58820000,2727914.17438500,0
ETHUSDT,1772814900000,1969.71000000,1980.57000000,1968.83000000,1978.73000000,2198.89810000,1772815199999,4339558.16650000,33871,1651.83230000,3258742.10985400,0
ETHUSDT,1772815200000,1978.74000000,1979.01000000,1973.52000000,1975.08000000,1615.61630000,1772815499999,3191532.19023100,23585,942.91350000,1862796.77936100,0
ETHUSDT,1772815500000,1975.07000000,1979.30000000,1972.31000000,1974.74000000,1209.64890000,1772815799999,2388614.50439800,24009,637.97470000,1259470.45012500,0
ETHUSDT,1772815800000,1974.73000000,1977.87000000,1968.49000000,1968.49000000,1153.42700000,1772816099999,2276954.19854400,25612,360.68260000,712187.86041100,0
ETHUSDT,1772816100000,1968.50000000,1973.44000000,1966.27000000,1971.29000000,4786.17640000,1772816399999,9423110.53268000,29959,3447.98750000,6788272.12201800,0
ETHUSDT,1772816400000,1971.28000000,1976.83000000,1969.01000000,1975.38000000,1585.80450000,1772816699999,3127525.65957900,29540,661.95940000,1305538.79509000,0
ETHUSDT,1772816700000,1975.37000000,1976.93000000,1971.46000000,1973.60000000,1027.71570000,1772816999999,2028812.02614900,20136,363.34690000,717472.70881600,0
ETHUSDT,1772817000000,1973.59000000,1976.04000000,1972.88000000,1973.39000000,716.69020000,1772817299999,1415135.59903400,15960,249.12080000,491869.26180100,0
ETHUSDT,1772817300000,1973.38000000,1975.81000000,1970.12000000,1975.59000000,1096.58350000,1772817599999,2164037.83471600,25713,690.34720000,1362368.60093800,0
ETHUSDT,1772817600000,1975.60000000,1982.13000000,1973.50000000,1973.93000000,1710.25140000,1772817899999,3381849.57196900,26966,761.70020000,1506796.32611100,0
ETHUSDT,1772817900000,1973.94000000,1976.71000000,1968.73000000,1974.20000000,1861.37840000,1772818199999,3670979.23472800,29097,841.74880000,1660035.80039600,0
ETHUSDT,1772818200000,1974.19000000,1975.65000000,1970.73000000,1971.62000000,1287.11640000,1772818499999,2540108.17865200,24297,651.86150000,1286576.78567800,0
ETHUSDT,1772818500000,1971.61000000,1971.62000000,1955.95000000,1960.22000000,8059.83210000,1772818799999,15807697.22662100,61909,3130.33320000,6138753.96977400,0
ETHUSDT,1772818800000,1960.21000000,1961.41000000,1955.95000000,1959.71000000,2051.45520000,1772819099999,4017093.07158300,30174,876.70090000,1716712.91658900,0
ETHUSDT,1772819100000,1959.70000000,1965.73000000,1959.39000000,1965.15000000,2168.65620000,1772819399999,4256102.95946900,31634,1332.49150000,2615096.86314900,0
ETHUSDT,1772819400000,1965.14000000,1967.11000000,1962.77000000,1965.61000000,1622.52220000,1772819699999,3187379.38082400,26056,811.36950000,1593874.08226600,0
ETHUSDT,1772819700000,1965.61000000,1969.87000000,1965.57000000,1966.76000000,672.43090000,1772819999999,1323171.94191900,17558,348.74080000,686244.81291200,0
ETHUSDT,1772820000000,1966.76000000,1974.69000000,1966.61000000,1971.11000000,1430.88430000,1772820299999,2821632.76320900,30916,827.38420000,1631554.96599200,0
ETHUSDT,1772820300000,1971.12000000,1977.45000000,1971.12000000,1974.57000000,1344.95610000,1772820599999,2656322.01429500,25632,682.61650000,1348060.78245600,0
ETHUSDT,1772820600000,1974.56000000,1980.42000000,1972.27000000,1978.69000000,2234.29570000,1772820899999,4417021.58552200,25423,1528.82950000,3022019.33407100,0
ETHUSDT,1772820900000,1978.70000000,1980.63000000,1975.79000000,1977.87000000,1600.77050000,1772821199999,3166799.80726300,25842,791.81780000,1566483.36719900,0
ETHUSDT,1772821200000,1977.87000000,1978.22000000,1974.22000000,1977.09000000,871.10380000,1772821499999,1721355.81832500,22082,369.01670000,729228.41588800,0
ETHUSDT,1772821500000,1977.10000000,1979.00000000,1975.84000000,1976.83000000,931.04610000,1772821799999,1841315.96420100,16932,486.20680000,961610.00654100,0
ETHUSDT,1772821800000,1976.82000000,1983.46000000,1976.33000000,1982.34000000,1851.19530000,1772822099999,3667700.74966100,22553,1143.06440000,2264525.43965800,0
ETHUSDT,1772822100000,1982.33000000,1982.33000000,1978.33000000,1980.28000000,925.58580000,1772822399999,1832722.38978100,17407,428.44840000,848255.27326400,0
ETHUSDT,1772822400000,1980.27000000,1981.57000000,1979.87000000,1981.04000000,699.41140000,1772822699999,1385330.82069000,14648,398.37620000,789021.96651400,0
ETHUSDT,1772822700000,1981.04000000,1982.19000000,1978.34000000,1980.52000000,1667.09370000,1772822999999,3302005.41759800,18990,1265.25530000,2506017.85650700,0
ETHUSDT,1772823000000,1980.53000000,1980.98000000,1972.75000000,1975.70000000,1164.28030000,1772823299999,2299980.83091300,21404,559.01670000,1104254.63538800,0
ETHUSDT,1772823300000,1975.70000000,1976.60000000,1974.14000000,1974.62000000,451.98380000,1772823599999,892786.18961800,11197,248.28990000,490440.23781100,0
ETHUSDT,1772823600000,1974.62000000,1979.27000000,1974.62000000,1977.28000000,773.59070000,1772823899999,1529878.85189400,17977,567.42910000,1122120.42102900,0
ETHUSDT,1772823900000,1977.28000000,1979.46000000,1976.03000000,1978.97000000,516.09850000,1772824199999,1021004.65276900,12100,356.71140000,705688.38409100,0
ETHUSDT,1772824200000,1978.96000000,1987.33000000,1978.80000000,1986.76000000,1176.77260000,1772824499999,2334492.42528000,19410,893.80720000,1773117.14250500,0
ETHUSDT,1772824500000,1986.75000000,1993.30000000,1985.55000000,1991.32000000,1361.79310000,1772824799999,2708881.04128300,21467,914.08410000,1818387.75613300,0
ETHUSDT,1772824800000,1991.31000000,1991.31000000,1983.69000000,1984.28000000,1273.51640000,1772825099999,2530940.95088600,18634,740.53710000,1471801.24128100,0
ETHUSDT,1772825100000,1984.27000000,1987.35000000,1983.13000000,1986.24000000,571.92770000,1772825399999,1135039.01035800,13611,251.03990000,498262.57576400,0
ETHUSDT,1772825400000,1986.23000000,1988.64000000,1985.75000000,1986.75000000,590.80980000,1772825699999,1173820.41480300,14742,324.64880000,645022.46223500,0
ETHUSDT,1772825700000,1986.75000000,1988.47000000,1984.27000000,1985.57000000,539.61640000,1772825999999,1072136.77307000,13272,251.56590000,499784.30199400,0
ETHUSDT,1772826000000,1985.56000000,1990.26000000,1983.62000000,1983.63000000,572.71890000,1772826299999,1138152.81007600,15192,302.47340000,601171.21257600,0
ETHUSDT,1772826300000,1983.63000000,1984.07000000,1980.99000000,1982.66000000,1016.38010000,1772826599999,2015097.07874100,16017,414.08630000,820994.21578500,0
ETHUSDT,1772826600000,1982.66000000,1983.27000000,1981.33000000,1982.91000000,580.64830000,1772826899999,1151127.65578500,11778,192.39530000,381397.50740400,0
ETHUSDT,1772826900000,1982.91000000,1985.23000000,1982.81000000,1983.75000000,638.07070000,1772827199999,1265979.38015300,7870,342.95560000,680410.53201100,0
ETHUSDT,1772827200000,1983.75000000,1988.69000000,1983.38000000,1985.37000000,680.21280000,1772827499999,1350827.43434700,16192,341.97710000,679082.50421300,0
ETHUSDT,1772827500000,1985.37000000,1986.41000000,1983.31000000,1983.37000000,488.05320000,1772827799999,968662.88488100,11699,289.24750000,574064.68719000,0
ETHUSDT,1772827800000,1983.37000000,1983.97000000,1977.53000000,1978.76000000,2056.26790000,1772828099999,4069678.46888300,19921,579.06890000,1146167.96407800,0
ETHUSDT,1772828100000,1978.75000000,1981.67000000,1978.08000000,1979.67000000,801.54960000,1772828399999,1587058.60415400,15716,380.33200000,753095.23123600,0
ETHUSDT,1772828400000,1979.67000000,1980.20000000,1976.61000000,1977.86000000,944.72940000,1772828699999,1869203.55442500,16000,290.78700000,575327.15698900,0
ETHUSDT,1772828700000,1977.87000000,1977.87000000,1972.34000000,1973.51000000,1959.57600000,1772828999999,3868561.23765500,20259,672.74960000,1328097.80328000,0
ETHUSDT,1772829000000,1973.50000000,1974.88000000,1970.08000000,1971.19000000,1291.89160000,1772829299999,2548597.43089900,17597,392.43550000,774084.14434300,0
ETHUSDT,1772829300000,1971.19000000,1977.06000000,1969.26000000,1975.90000000,2031.30110000,1772829599999,4008048.64146600,21636,1220.14160000,2407921.02485100,0
ETHUSDT,1772829600000,1975.90000000,1983.17000000,1974.78000000,1978.85000000,1047.59000000,1772829899999,2073855.69716900,23827,636.97320000,1260849.37994600,0
